1	PRT	4004625000007	1000001753	PPI	URL	https://att.2ba.nl/4004625000007/PPI/ff/ffd3/ffd300dd72e4a17e47bac2b08e2d79c3.jpg			* 		AttachmentHash=ffd300dd72e4a17e47bac2b08e2d79c3;BitDepth=8;ColorModel=sRGB;CreateDate=2025-08-11T17:43:20;DPI=72;FileSize=455341;GeneratedBy=2BAGENPPI;Height=2000;OriginalFileSource=1bd12d83-bcba-4b57-bb70-739411eb4ff7.jpg;PrintHeight=27.77778;PrintWidth=24.97222;Width=1798;
1	PRT	4004625000007	1000001754	PHI	URL	https://att.2ba.nl/4004625000007/master/PHI/20231101112946923_-589558585.jpg	Hoge resolutie productfoto		* 		AttachmentHash=bbab8e9071ca50ef1f5d4bb9a05c5538;BitDepth=8;ColorModel=sRGB;DPI=72;FileSize=4339898;Height=3500;PrintHeight=48.61111;PrintWidth=43.19444;Width=3110;
1	PRT	4004625000007	1000001754	PHI	URL	https://att.2ba.nl/4004625000007/master/PHI/20231206145051767_-108179169.tiff	Hoge resolutie productfoto		* 		AttachmentHash=86f1873df5371465deb0c905176b8cc8;BitDepth=8;clip_path=freisteller;ColorModel=CMYK;DPI=300;FileSize=13285984;Height=3500;PrintHeight=11.66667;PrintWidth=10.36667;Width=3110;
1	PRT	4004625000007	1000001754	PHI	URL	https://att.2ba.nl/4004625000007/master/PHI/20231206150800817_1072571116.jpg	Hoge resolutie productfoto		* 		AttachmentHash=1e6f407e3ff79955ee182e755bd65217;BitDepth=8;clip_path=Pfad 1;ColorModel=CMYK;DPI=300;FileSize=60407718;Height=5792;PrintHeight=19.30667;PrintWidth=28.96;Width=8688;
1	PRT	4004625000007	1000001754	PHI	URL	https://att.2ba.nl/4004625000007/master/PHI/20231206152435018_1672522771.jpg	Hoge resolutie productfoto		* 		AttachmentHash=9e0e0a22efdf5798bb21eeb939765d19;BitDepth=8;ColorModel=CMYK;DPI=300;FileSize=61312234;Height=5792;PrintHeight=19.30667;PrintWidth=28.96;Width=8688;
1	PRT	4004625000007	1000001754	PPI	URL	https://att.2ba.nl/4004625000007/PPI/63/63ad/63ad2184c351d9ecfde18914f0d9ccea.jpg			* 		AttachmentHash=63ad2184c351d9ecfde18914f0d9ccea;BitDepth=8;ColorModel=sRGB;CreateDate=2025-08-11T17:43:21;DPI=72;FileSize=467730;GeneratedBy=2BAGENPPI;Height=2000;OriginalFileSource=ce813987-1714-4641-a318-587d42b1b3a4.jpg;PrintHeight=27.77778;PrintWidth=24.68056;Width=1777;
1	PRT	4004625000007	1000001755	PHI	URL	https://att.2ba.nl/4004625000007/master/PHI/20231206150800817_1072571116.jpg	Hoge resolutie productfoto		* 		AttachmentHash=1e6f407e3ff79955ee182e755bd65217;BitDepth=8;clip_path=Pfad 1;ColorModel=CMYK;DPI=300;FileSize=60407718;Height=5792;PrintHeight=19.30667;PrintWidth=28.96;Width=8688;
1	PRT	4004625000007	1000001755	PHI	URL	https://att.2ba.nl/4004625000007/master/PHI/20231206152435018_1672522771.jpg	Hoge resolutie productfoto		* 		AttachmentHash=9e0e0a22efdf5798bb21eeb939765d19;BitDepth=8;ColorModel=CMYK;DPI=300;FileSize=61312234;Height=5792;PrintHeight=19.30667;PrintWidth=28.96;Width=8688;
1	PRT	4004625000007	1000001755	PHI	URL	https://att.2ba.nl/4004625000007/PHI/11/1153/115311c1ca9d69ef38d0f20ecd7577ce.jpg	Hoge resolutie productfoto		* 		AttachmentHash=115311c1ca9d69ef38d0f20ecd7577ce;BitDepth=8;ColorModel=sRGB;DPI=72;FileSize=4264287;Height=3500;PrintHeight=48.61111;PrintWidth=43.97222;Width=3166;
1	PRT	4004625000007	1000001755	PHI	URL	https://att.2ba.nl/4004625000007/PHI/58/58ad/58ada79ce2eb91f11e024a3577005a77.tiff	Hoge resolutie productfoto		* 		AttachmentHash=58ada79ce2eb91f11e024a3577005a77;BitDepth=8;clip_path=freisteller;ColorModel=CMYK;DPI=300;FileSize=13277916;Height=3500;PrintHeight=11.66667;PrintWidth=10.55333;Width=3166;
1	PRT	4004625000007	1000001755	PPI	URL	https://att.2ba.nl/4004625000007/PPI/60/60ec/60ecb055c8c7ec4803cdc1d0cdb5375c.jpg			* 		AttachmentHash=60ecb055c8c7ec4803cdc1d0cdb5375c;BitDepth=8;ColorModel=sRGB;CreateDate=2025-08-11T17:43:21;DPI=72;FileSize=443552;GeneratedBy=2BAGENPPI;Height=2000;OriginalFileSource=7c581e9d-b86a-4a1a-a40d-1db96fa61947.jpg;PrintHeight=27.77778;PrintWidth=25.125;Width=1809;
1	PRT	4004625000007	1000001756	PHI	URL	https://att.2ba.nl/4004625000007/master/PHI/20231101112909126_-995685869.tiff	Hoge resolutie productfoto		* 		AttachmentHash=72246e226aab493673b06b7282ec9f6a;BitDepth=8;clip_path=freisteller;ColorModel=CMYK;DPI=300;FileSize=9848520;Height=3500;PrintHeight=11.66667;PrintWidth=9.89;Width=2967;
1	PRT	4004625000007	1000001756	PHI	URL	https://att.2ba.nl/4004625000007/master/PHI/20231206150800817_1072571116.jpg	Hoge resolutie productfoto		* 		AttachmentHash=1e6f407e3ff79955ee182e755bd65217;BitDepth=8;clip_path=Pfad 1;ColorModel=CMYK;DPI=300;FileSize=60407718;Height=5792;PrintHeight=19.30667;PrintWidth=28.96;Width=8688;
1	PRT	4004625000007	1000001756	PHI	URL	https://att.2ba.nl/4004625000007/master/PHI/20231206151047815_-1173719703.jpg	Hoge resolutie productfoto		* 		AttachmentHash=e8abc4bc1f63b769e2c31b8de3bac9ed;BitDepth=8;ColorModel=CMYK;DPI=300;FileSize=68240299;Height=5792;PrintHeight=19.30667;PrintWidth=28.96;Width=8688;
