PP	8712993000005		6513008	FI2	8712993000005		650530153	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513008	FI2	8712993000005		650530156	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513008	FI2	8712993000005		650530202	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513008	FI2	8712993000005		650530203	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513008	FI2	8712993000005		650530206	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513008	FI2	8712993000005		650530302	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513008	FI2	8712993000005		650530303	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513008	FI2	8712993000005		650530306	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513008	FI2	8712993000005		6505630	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513008	COM	8712993000005		6513108	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513008	FI2	8712993000005		6585090	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513008	FI2	8712993000005		66031520	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513008	FI2	8712993000005		66031530	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513008	FI2	8712993000005		66031815	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513008	FI2	8712993000005		66031820	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513008	FI2	8712993000005		66031830	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513008	FI2	8712993000005		66031850	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513008	FI2	8712993000005		66032015	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513008	FI2	8712993000005		66032020	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513008	FI2	8712993000005		66032025	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513008	FI2	8712993000005		66033020	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513008	FI2	8712993000005		66033025	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513008	FI2	8712993000005		66033030	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513008	FI2	8712993000005		66033040	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513008	FI2	8712993000005		66033050	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513010	FI2	8712993000005		6505030	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513010	FI2	8712993000005		650527182	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513010	FI2	8712993000005		650527183	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513010	FI2	8712993000005		650530150	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513010	FI2	8712993000005		650530152	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513010	FI2	8712993000005		650530153	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513010	FI2	8712993000005		650530156	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513010	FI2	8712993000005		650530202	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513010	FI2	8712993000005		650530203	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513010	FI2	8712993000005		650530206	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513010	FI2	8712993000005		650530302	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513010	FI2	8712993000005		650530303	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513010	FI2	8712993000005		650530306	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513010	FI2	8712993000005		6505630	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513010	COM	8712993000005		6513110	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513010	FI2	8712993000005		66031520	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513010	FI2	8712993000005		66031530	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513010	FI2	8712993000005		66031815	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513010	FI2	8712993000005		66031820	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513010	FI2	8712993000005		66031830	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513010	FI2	8712993000005		66031850	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513010	FI2	8712993000005		66032015	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513010	FI2	8712993000005		66032020	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513010	FI2	8712993000005		66032025	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513010	FI2	8712993000005		66033020	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513010	FI2	8712993000005		66033025	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513010	FI2	8712993000005		66033030	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513010	FI2	8712993000005		66033040	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513010	FI2	8712993000005		66033050	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513106	FI2	8712993000005		6505030	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513106	FI2	8712993000005		6505235	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513106	FI2	8712993000005		6505335	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513106	FI2	8712993000005		6505630	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513106	FI2	8712993000005		6505635	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513106	COM	8712993000005		6513006	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513106	COM	8712993000005		6513106	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513106	COM	8712993000005		6519006	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513106	COM	8712993000005		6523603	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513106	FI2	8712993000005		66031520	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513106	FI2	8712993000005		66031530	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513106	FI2	8712993000005		66031815	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513106	FI2	8712993000005		66031820	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513106	FI2	8712993000005		66031830	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513106	FI2	8712993000005		66031850	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513106	FI2	8712993000005		66032015	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513106	FI2	8712993000005		66032020	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513106	FI2	8712993000005		66032025	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513106	FI2	8712993000005		66033020	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513106	FI2	8712993000005		66033025	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513106	FI2	8712993000005		66033030	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513106	FI2	8712993000005		66033040	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513106	FI2	8712993000005		66033050	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513106	FI2	8712993000005		66036805	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513106	FI2	8712993000005		66036820	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513106	FI2	8712993000005		66036825	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513106	FI2	8712993000005		66036835	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513106	FI2	8712993000005		66036840	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513106	FI2	8712993000005		66036850	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513106	FI2	8712993000005		66036860	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513106	FI2	8712993000005		66036875	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513108	FI2	8712993000005		6505030	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513108	FI2	8712993000005		6505235	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513108	FI2	8712993000005		6505335	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513108	FI2	8712993000005		6505630	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513108	FI2	8712993000005		6505635	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513108	COM	8712993000005		6513008	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513108	COM	8712993000005		6519008	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513108	COM	8712993000005		6523802	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513108	COM	8712993000005		6523803	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513108	COM	8712993000005		6523804	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513108	COM	8712993000005		6523805	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513108	COM	8712993000005		6523806	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513108	COM	8712993000005		6523807	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513108	COM	8712993000005		6523808	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513108	COM	8712993000005		6523810	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513108	COM	8712993000005		6523812	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513108	COM	8712993000005		6523815	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513108	COM	8712993000005		6523818	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513108	COM	8712993000005		6523820	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513108	FI2	8712993000005		66031520	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513108	FI2	8712993000005		66031530	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513108	FI2	8712993000005		66031815	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513108	FI2	8712993000005		66031820	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513108	FI2	8712993000005		66031830	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513108	FI2	8712993000005		66031850	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513108	FI2	8712993000005		66032015	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513108	FI2	8712993000005		66032020	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513108	FI2	8712993000005		66032025	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513108	FI2	8712993000005		66033020	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513108	FI2	8712993000005		66033025	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513108	FI2	8712993000005		66033030	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513108	FI2	8712993000005		66033040	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513108	FI2	8712993000005		66033050	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513108	FI2	8712993000005		66036805	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513108	FI2	8712993000005		66036820	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513108	FI2	8712993000005		66036825	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513108	FI2	8712993000005		66036835	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513108	FI2	8712993000005		66036840	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513108	FI2	8712993000005		66036850	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513108	FI2	8712993000005		66036860	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513108	FI2	8712993000005		66036875	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513110	FI2	8712993000005		6505030	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513110	FI2	8712993000005		6505235	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513110	FI2	8712993000005		6505335	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513110	FI2	8712993000005		6505630	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513110	FI2	8712993000005		6505635	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513110	COM	8712993000005		6513010	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513110	COM	8712993000005		6519010	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513110	COM	8712993000005		6523002	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513110	COM	8712993000005		6523003	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513110	COM	8712993000005		6523004	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513110	COM	8712993000005		6523005	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513110	COM	8712993000005		6523006	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513110	COM	8712993000005		6523008	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513110	COM	8712993000005		6523010	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513110	COM	8712993000005		6523016	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513110	FI2	8712993000005		66031520	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513110	FI2	8712993000005		66031530	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513110	FI2	8712993000005		66031815	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513110	FI2	8712993000005		66031820	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513110	FI2	8712993000005		66031830	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513110	FI2	8712993000005		66031850	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513110	FI2	8712993000005		66032015	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513110	FI2	8712993000005		66032020	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513110	FI2	8712993000005		66032025	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513110	FI2	8712993000005		66033020	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513110	FI2	8712993000005		66033025	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513110	FI2	8712993000005		66033030	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513110	FI2	8712993000005		66033040	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513110	FI2	8712993000005		66033050	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513110	FI2	8712993000005		66036805	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513110	FI2	8712993000005		66036820	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513110	FI2	8712993000005		66036825	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513110	FI2	8712993000005		66036835	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513110	FI2	8712993000005		66036840	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513110	FI2	8712993000005		66036850	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513110	FI2	8712993000005		66036860	1.000	PCE	8712993000005	20240704
PP	8712993000005		6513110	FI2	8712993000005		66036875	1.000	PCE	8712993000005	20240704
PP	8712993000005		6523002	FI2	8712993000005		6505030	1.000	PCE	8712993000005	20240704
PP	8712993000005		6523002	FI2	8712993000005		6505235	1.000	PCE	8712993000005	20240704
PP	8712993000005		6523002	FI2	8712993000005		6505335	1.000	PCE	8712993000005	20240704
PP	8712993000005		6523002	FI2	8712993000005		6505630	1.000	PCE	8712993000005	20240704
PP	8712993000005		6523002	FI2	8712993000005		6505635	1.000	PCE	8712993000005	20240704
PP	8712993000005		6523002	FI2	8712993000005		66031520	1.000	PCE	8712993000005	20240704
PP	8712993000005		6523002	FI2	8712993000005		66031530	1.000	PCE	8712993000005	20240704
PP	8712993000005		6523002	FI2	8712993000005		66031815	1.000	PCE	8712993000005	20240704
PP	8712993000005		6523002	FI2	8712993000005		66031820	1.000	PCE	8712993000005	20240704
PP	8712993000005		6523002	FI2	8712993000005		66031830	1.000	PCE	8712993000005	20240704
PP	8712993000005		6523002	FI2	8712993000005		66031850	1.000	PCE	8712993000005	20240704
PP	8712993000005		6523002	FI2	8712993000005		66032015	1.000	PCE	8712993000005	20240704
PP	8712993000005		6523002	FI2	8712993000005		66032020	1.000	PCE	8712993000005	20240704
PP	8712993000005		6523002	FI2	8712993000005		66032025	1.000	PCE	8712993000005	20240704
PP	8712993000005		6523002	FI2	8712993000005		66033020	1.000	PCE	8712993000005	20240704
PP	8712993000005		6523002	FI2	8712993000005		66033025	1.000	PCE	8712993000005	20240704
PP	8712993000005		6523002	FI2	8712993000005		66033030	1.000	PCE	8712993000005	20240704
PP	8712993000005		6523002	FI2	8712993000005		66033040	1.000	PCE	8712993000005	20240704
PP	8712993000005		6523002	FI2	8712993000005		66033050	1.000	PCE	8712993000005	20240704
PP	8712993000005		6523002	FI2	8712993000005		66036805	1.000	PCE	8712993000005	20240704
PP	8712993000005		6523002	FI2	8712993000005		66036820	1.000	PCE	8712993000005	20240704
PP	8712993000005		6523002	FI2	8712993000005		66036825	1.000	PCE	8712993000005	20240704
PP	8712993000005		6523002	FI2	8712993000005		66036835	1.000	PCE	8712993000005	20240704
PP	8712993000005		6523002	FI2	8712993000005		66036840	1.000	PCE	8712993000005	20240704
PP	8712993000005		6523002	FI2	8712993000005		66036850	1.000	PCE	8712993000005	20240704
PP	8712993000005		6523002	FI2	8712993000005		66036860	1.000	PCE	8712993000005	20240704
PP	8712993000005		6523002	FI2	8712993000005		66036875	1.000	PCE	8712993000005	20240704
PP	8712993000005		6523004	FI2	8712993000005		6505030	1.000	PCE	8712993000005	20240704
PP	8712993000005		6523004	FI2	8712993000005		6505235	1.000	PCE	8712993000005	20240704
PP	8712993000005		6523004	FI2	8712993000005		6505335	1.000	PCE	8712993000005	20240704
PP	8712993000005		6523004	FI2	8712993000005		6505630	1.000	PCE	8712993000005	20240704
PP	8712993000005		6523004	FI2	8712993000005		6505635	1.000	PCE	8712993000005	20240704
PP	8712993000005		6523004	FI2	8712993000005		66031520	1.000	PCE	8712993000005	20240704
PP	8712993000005		6523004	FI2	8712993000005		66031530	1.000	PCE	8712993000005	20240704
PP	8712993000005		6523004	FI2	8712993000005		66031815	1.000	PCE	8712993000005	20240704
PP	8712993000005		6523004	FI2	8712993000005		66031820	1.000	PCE	8712993000005	20240704
PP	8712993000005		6523004	FI2	8712993000005		66031830	1.000	PCE	8712993000005	20240704
PP	8712993000005		6523004	FI2	8712993000005		66031850	1.000	PCE	8712993000005	20240704
PP	8712993000005		6523004	FI2	8712993000005		66032015	1.000	PCE	8712993000005	20240704
PP	8712993000005		6523004	FI2	8712993000005		66032020	1.000	PCE	8712993000005	20240704
PP	8712993000005		6523004	FI2	8712993000005		66032025	1.000	PCE	8712993000005	20240704
